,retweet_count,fav_count,tweet_hour,usr_mention_count,dot_count,ques_count,excla_count,Pers_pronouns,Pronouns,happy_emoticons,sad_emoticons,cont_dot_count,cont_ques_count,cont_excla_count,Positive_Words,Negative_Words,posadj,negadj,posadv,negadv,Stress,Family_words,Affection_Words,Academics_count,Positive_Emotion_count,Negative_Emotion_count,Work_count,Office_count,,,,
,0,3,21,0,2,0,1,0,3,0,0,1,0,0,4,0,1,0,0,0,0,1.06818181818182,1.06818181818182,0,2.13636363636364,0,0,0,,,,
,0,1,21,0,5,0,0,5,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1.17948717948718,0,2.35897435897436,0,0,0,,,,
,9,0,21,1,8,2,0,3,4,0,0,1,0,0,2,2,1,0,0,0,0,0,1.19148936170213,0,1.19148936170213,1.19148936170213,0,0,,,,
,0,1,20,1,0,0,1,8,10,0,0,0,0,0,3,3,1,0,0,0,0,0,2.14285714285714,0,2.14285714285714,2.14285714285714,0,0,,,,
,0,0,20,1,4,0,1,9,9,0,0,0,0,0,3,1,1,0,0,0,0,1.27659574468085,1.27659574468085,0,1.27659574468085,0,0,0,,,,
,0,2,20,1,3,0,0,5,5,0,0,0,0,0,3,4,1,0,0,0,0,0,1.125,0,3.375,1.125,0,0,,,,
,0,2,20,0,2,0,0,3,4,0,0,0,0,0,4,1,1,0,0,0,0,0,2.27272727272727,0,3.40909090909091,0,0,0,,,,
,1,2,20,0,6,0,0,8,9,0,0,0,0,0,2,3,1,0,0,0,0,0,1.15555555555556,0,3.46666666666667,1.15555555555556,0,0,,,,
,0,6,20,0,0,0,0,6,8,1,0,0,0,0,2,1,1,0,0,0,0,2.04761904761905,1.02380952380952,0,2.04761904761905,1.02380952380952,0,0,,,,
,0,2,20,0,3,0,0,2,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1.08695652173913,2.17391304347826,0,0,,,,
,0,10,20,1,2,1,0,4,5,0,0,0,0,0,3,2,1,0,0,0,0,0,1.10204081632653,0,3.30612244897959,1.10204081632653,0,0,,,,
,0,2,20,0,1,0,0,5,6,0,0,0,0,0,2,2,1,0,0,0,0,0,1.17857142857143,0,2.35714285714286,0,0,0,,,,
,0,0,20,0,0,0,4,3,3,0,0,0,0,1,6,0,1,0,0,0,0,0,2.14814814814815,0,5.37037037037037,0,2.14814814814815,2.14814814814815,,,,
,0,0,20,0,3,0,0,1,3,0,0,1,0,0,3,1,1,0,0,0,0,0,2.14285714285714,0,3.21428571428571,0,0,0,,,,
,1198,0,20,1,1,0,0,4,4,0,0,0,0,0,2,1,1,0,0,0,0,0,1.21052631578947,0,2.42105263157895,1.21052631578947,0,0,,,,
,0,4,19,0,2,0,0,5,8,0,0,0,0,0,2,5,1,0,0,0,0,0,1.12244897959184,0,3.36734693877551,2.24489795918367,0,0,,,,
,42,0,19,1,1,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1.05555555555556,0,2.11111111111111,1.05555555555556,0,0,,,,
,0,1,19,1,3,0,0,3,3,0,0,0,0,0,3,4,1,0,0,0,0,0,1.19607843137255,0,3.58823529411765,1.19607843137255,0,0,,,,
,2,0,19,1,3,0,0,3,4,0,0,0,0,0,2,0,1,0,0,0,0,0,1.17647058823529,0,2.35294117647059,1.17647058823529,0,0,,,,
,1,0,19,2,6,0,0,3,4,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,1.03571428571429,2.07142857142857,0,0,,,,
,0,0,19,0,0,0,3,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,1.3,0,2.6,0,0,0,,,,
,1,0,19,2,1,0,5,4,5,0,0,0,0,1,3,0,1,0,0,0,0,0,1.34615384615385,0,2.69230769230769,0,0,0,,,,
,3,0,19,1,1,0,0,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1.22727272727273,0,2.45454545454545,1.22727272727273,0,0,,,,
,0,0,19,1,0,0,0,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1.05555555555556,0,2.11111111111111,0,0,0,,,,
,0,0,23,1,4,0,0,6,7,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,2,0,23,3,5,0,0,3,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1.24444444444444,0,0,0,,,,
,0,55,23,1,0,0,1,3,5,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1.14545454545455,0,0,0,,,,
,0,0,23,0,1,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1.2972972972973,0,0,0,0,0,,,,
,0,1,23,1,5,0,0,2,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,30,335,23,0,2,0,0,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2.18181818181818,0,0,,,,
,29,0,23,1,1,0,0,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,37,0,23,1,1,0,0,2,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,1,0,1,5,5,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,44,0,23,4,4,0,0,4,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,4,0,0,5,5,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1.15151515151515,0,1.15151515151515,0,,,,
,2,7,23,0,6,0,0,6,7,0,0,1,0,0,5,2,1,0,0,0,0,0,3.42857142857143,0,4.57142857142857,1.14285714285714,0,0,,,,
,0,2,23,1,3,1,0,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,2,0,1,2,2,0,0,0,0,0,4,2,1,0,0,0,0,1.23684210526316,1.23684210526316,0,0,0,0,0,,,,
,0,0,23,1,1,1,0,5,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,0,5,1,0,7,9,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,33,23,0,5,0,0,4,7,0,0,0,0,0,2,1,1,0,0,0,0,0,1.14583333333333,1.14583333333333,0,1.14583333333333,1.14583333333333,1.14583333333333,,,,
,0,1,23,1,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,6,0,0,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,0,2,0,3,4,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1.15384615384615,0,0,,,,
,0,0,23,1,15,1,1,9,10,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1.32075471698113,1.32075471698113,0,,,,
,0,0,23,1,1,1,0,4,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,8,0,0,2,4,0,0,1,0,0,1,0,1,0,0,0,0,1.39285714285714,0,0,0,0,0,0,,,,
,0,0,23,1,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.11764705882353,1.11764705882353,,,,
,37,0,23,1,2,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,1,0,0,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,8,0,23,1,1,0,0,2,3,0,0,0,0,0,8,0,1,0,0,0,0,0,3.1875,0,1.0625,0,0,0,,,,
,0,0,23,2,2,0,0,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,6,23,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,21,23,2,4,0,0,3,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,0,1,0,0,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1,12,23,0,2,0,0,3,3,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.08108108108108,0,0,,,,
,0,2,23,0,1,0,0,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.2,0,0,,,,
,0,1,23,2,2,1,0,5,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,23,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,1,8,0,0,5,5,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,0,0,2,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,0,3,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,6,0,23,1,4,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1.35135135135135,0,0,0,,,,
,79,0,23,1,2,0,0,6,7,0,0,0,0,0,2,0,1,0,0,0,0,0,1.16216216216216,0,1.16216216216216,0,0,0,,,,
,0,1,23,0,0,0,0,0,2,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,1.03846153846154,0,,,,
,11,0,23,1,3,0,0,7,8,0,0,0,0,0,5,1,1,0,0,0,0,0,1.2156862745098,0,1.2156862745098,1.2156862745098,1.2156862745098,0,,,,
,0,1,23,3,2,0,2,3,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1.16129032258065,0,0,0,,,,
,0,0,23,1,4,0,0,11,13,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1.07547169811321,0,0,0,,,,
,0,6,23,0,2,0,0,6,8,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1.08695652173913,0,0,0,,,,
,0,0,23,1,1,0,0,4,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,55,0,23,2,4,0,0,4,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,5,23,0,0,0,0,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,23,1,2,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,2,4,0,0,6,7,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,1.2156862745098,1.2156862745098,0,0,,,,
,1,7,23,0,3,0,0,1,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,9,23,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,23,1,1,0,0,3,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3.35294117647059,0,0,0,,,,
,0,0,23,0,8,0,0,4,6,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,22,1,3,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,1.2972972972973,0,0,1.2972972972973,0,0,0,,,,
,0,1,22,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,3,22,0,1,0,2,5,6,0,0,0,0,0,5,1,1,0,0,0,0,3.38888888888889,0,0,0,1.12962962962963,0,0,,,,
,0,0,22,0,1,0,1,1,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,22,2,1,0,9,5,8,0,0,0,0,1,3,4,1,0,0,0,0,0,1.26,1.26,0,2.52,0,0,,,,
,0,0,22,1,4,0,0,6,9,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1.19607843137255,1.19607843137255,0,0,,,,
,0,0,22,0,2,1,1,6,11,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1.12,0,1.12,0,,,,
,0,1,22,1,9,2,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,22,0,5,0,0,3,4,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2.25531914893617,0,0,,,,
,0,1,22,1,2,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,22,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,22,2,1,0,0,1,2,0,0,0,0,0,5,0,1,0,0,0,0,0,1.08510638297872,0,2.17021276595745,0,0,0,,,,
,0,0,22,0,3,0,0,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1,0,22,1,2,0,1,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.38461538461539,0,0,0,0,,,,
,46,0,22,1,5,0,0,6,8,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1.05555555555556,0,,,,
,2,4,22,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,22,2,5,0,0,2,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,1,0,20,2,3,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1.22727272727273,0,1.22727272727273,0,0,0,,,,
,0,1,23,1,4,1,0,4,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,23,0,2,1,2,1,1,1,0,0,0,0,5,0,1,0,0,0,0,0,1.29166666666667,0,2.58333333333333,0,0,0,,,,
,1,3,23,0,2,0,2,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,1.09756097560976,0,1.09756097560976,0,0,0,,,,
,0,0,22,3,1,3,0,5,5,0,0,0,0,0,5,1,1,0,0,0,0,0,1.25531914893617,0,2.51063829787234,0,0,0,,,,
,32,0,22,1,2,2,3,4,5,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,2,12,22,0,0,0,3,3,4,0,0,0,0,1,2,0,1,0,0,0,0,0,1.36666666666667,1.36666666666667,2.73333333333333,0,0,0,,,,
,1,0,22,1,2,0,0,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,2,21,1,0,0,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1.10810810810811,0,1.10810810810811,0,0,0,,,,
,0,1,21,0,1,2,0,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1.17241379310345,0,1.17241379310345,0,0,0,,,,
,3,0,21,1,4,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,0,1.26666666666667,1.26666666666667,1.26666666666667,1.26666666666667,0,0,0,,,,
,0,0,21,1,2,0,0,5,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1.21428571428571,0,1.21428571428571,0,0,0,,,,
,0,0,21,1,6,1,0,4,4,0,0,0,0,0,4,1,1,0,0,0,0,0,1.25,0,1.25,0,0,0,,,,
,0,0,20,0,9,0,0,8,8,0,0,3,0,0,4,2,1,0,0,0,0,0,1.4468085106383,0,2.8936170212766,0,0,0,,,,
,1,2,20,0,2,0,0,4,6,0,0,0,0,0,2,1,1,0,0,0,0,0,2.19047619047619,0,2.19047619047619,0,0,0,,,,
,1,31,19,0,0,0,3,1,2,0,0,0,0,1,3,0,1,0,0,0,0,0,1.19047619047619,0,1.19047619047619,0,0,0,,,,
,0,0,19,0,0,0,1,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,18,1,1,0,1,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,1.15151515151515,0,2.3030303030303,1.15151515151515,1.15151515151515,1.15151515151515,,,,
,0,2,18,0,4,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1.3,0,1.3,0,0,0,,,,
,0,2,18,0,9,0,0,1,1,0,0,4,0,0,2,0,1,0,0,0,0,0,1.12903225806452,0,1.12903225806452,0,0,0,,,,
,20,0,18,1,1,0,0,6,8,0,0,0,0,0,5,0,1,0,0,0,0,0,1.12,0,1.12,0,0,0,,,,
,0,5,17,0,3,0,1,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1.23076923076923,0,,,,
,0,0,17,0,4,0,2,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1.35135135135135,0,1.35135135135135,0,0,0,,,,
,0,0,17,0,7,2,0,4,5,0,0,2,0,0,1,0,1,0,0,0,0,0,1.35,0,1.35,0,0,0,,,,
,0,4,17,1,3,1,0,5,6,0,0,0,0,0,3,0,1,0,0,0,0,0,1.09090909090909,0,1.09090909090909,0,0,0,,,,
,0,2,17,0,3,0,0,2,3,0,0,0,0,0,3,2,1,0,0,0,0,1.27083333333333,1.27083333333333,0,1.27083333333333,1.27083333333333,1.27083333333333,0,,,,
,0,0,16,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1.125,0,2.25,0,0,0,,,,
,0,0,16,0,1,0,1,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1.24,0,1.24,0,0,0,,,,
,0,4,16,1,4,0,0,3,5,0,0,0,0,0,5,1,1,0,0,0,0,0,1.26086956521739,0,3.78260869565217,1.26086956521739,0,0,,,,
,1,0,16,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.375,0,1.375,0,0,0,,,,
,0,0,16,0,2,0,3,1,1,0,0,0,0,1,2,2,1,0,0,0,0,0,1.42857142857143,0,1.42857142857143,1.42857142857143,0,0,,,,
,0,0,15,0,1,0,1,5,5,0,0,0,0,0,3,0,1,0,0,0,0,0,2.28571428571429,1.14285714285714,2.28571428571429,0,0,0,,,,
,0,0,15,0,4,0,0,4,6,0,0,0,0,0,4,1,1,0,0,0,0,0,1.06976744186047,0,3.2093023255814,1.06976744186047,0,0,,,,
,0,33,14,0,8,0,3,7,8,0,0,1,0,0,3,1,1,0,0,0,0,0,1.3469387755102,0,2.69387755102041,0,0,0,,,,
, THAT will be the definitive version - Native 4K with 60 frames! #Cyberpunk2077 https://t.co/b2SyDgq8Al,0,0,14,0,1,0,1,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1.11764705882353,0,1.11764705882353,0,0,0,,,
,0,4,14,9,0,0,0,5,7,0,0,0,0,0,4,0,1,0,0,0,0,1.14516129032258,1.14516129032258,0,2.29032258064516,0,0,0,,,,
,0,1,14,0,1,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.25,0,,,,
,0,0,13,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,12,0,4,0,1,5,7,1,0,0,0,0,3,1,1,0,0,0,0,0,2.40909090909091,0,1.20454545454545,0,2.40909090909091,0,,,,
,0,0,12,0,1,0,1,3,4,0,0,0,0,0,5,0,1,0,0,0,0,0,2.25,0,1.125,0,0,0,,,,
,0,2,11,0,0,0,0,2,4,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,
,0,4,11,0,1,0,1,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1.4,0,1.4,0,0,0,,,,
, healthy &amp, the rehab on Ur hand has gone well. Its gr8 2 have U back &amp, playing again. Ive really missed cheering 4U! GL this wk Michelle U CAN DO IT!,0,0,10,1,3,0,3,2,3,0,0,0,0,0,4,1,1,0,0,0,0,0,1.22033898305085,0,2.44067796610169,0,0,0,
,0,1,9,0,12,0,0,9,10,0,0,4,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,59,9,0,0,0,0,4,5,0,0,0,0,0,3,2,1,0,0,0,0,2,1,0,3,1,2,0,,,,
,0,1,8,1,3,0,0,6,7,0,0,0,0,0,5,0,1,0,0,0,0,0,2.13559322033898,0,4.27118644067797,0,0,0,,,,
,0,0,8,0,0,3,2,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1.57894736842105,0,1.57894736842105,0,0,0,,,,
,1,0,8,2,1,0,1,3,4,0,0,0,0,0,3,0,1,0,0,0,0,0,1.23404255319149,0,2.46808510638298,1.23404255319149,0,0,,,,
,0,0,8,1,0,2,3,4,4,0,0,0,0,1,2,0,1,0,0,0,0,0,1.33333333333333,0,1.33333333333333,0,0,0,,,,
,0,0,8,0,6,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1.28571428571429,0,1.28571428571429,0,0,0,,,,
,0,1,7,0,1,0,0,3,4,1,0,0,0,0,5,0,1,0,0,0,0,0,1.06451612903226,0,3.19354838709677,0,0,0,,,,
,0,4,6,4,1,0,0,4,5,0,0,0,0,0,3,1,1,0,0,0,0,0,1.17857142857143,0,1.17857142857143,0,1.17857142857143,0,,,,
,0,0,6,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.24,0,1.24,0,0,0,,,,
,1,3,6,0,4,3,0,7,11,0,0,0,0,0,4,0,1,0,0,0,0,0,1.14035087719298,0,2.28070175438596,0,0,0,,,,
,0,2,6,0,3,3,0,2,3,0,0,1,1,0,1,1,1,0,0,0,0,0,1.19047619047619,0,1.19047619047619,0,0,0,,,,
,0,0,5,0,0,1,0,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1.05555555555556,0,1.05555555555556,0,0,0,,,,
,0,23,5,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1.07142857142857,0,1.07142857142857,0,0,0,,,,
,0,0,5,0,4,0,0,8,8,0,0,0,0,0,3,3,1,0,0,0,0,0,1.1551724137931,0,2.31034482758621,1.1551724137931,0,0,,,,
,0,39,3,0,3,0,3,3,3,1,0,1,0,1,3,0,1,0,0,0,0,0,2.55172413793103,1.27586206896552,3.82758620689655,0,0,0,,,,
,0,18,2,0,1,0,1,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1.15,0,1.15,0,0,0,,,,
,0,1,2,1,3,0,0,6,7,0,0,0,0,0,5,2,1,0,0,0,0,0,1.13333333333333,0,2.26666666666667,1.13333333333333,0,0,,,,
,0,11,2,0,2,0,1,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1.21428571428571,0,1.21428571428571,0,0,0,,,,
,) — feeling excited,0,0,1,0,1,0,2,2,3,1,0,0,0,0,4,1,1,0,0,0,0,0,1.11904761904762,0,3.35714285714286,0,0,0,,,
,2,0,1,2,1,0,2,2,2,0,0,0,0,0,5,0,1,0,0,0,0,0,2.28571428571429,0,1.14285714285714,0,0,0,,,,
, also excited because my older sister just sent me this new book to read in the mail! But... tonight I am 100% buckling down &amp, getting back to work 👍😀👏. https://t.co/RHPr6ArHNi,1,77,1,0,5,0,1,2,3,0,0,1,0,0,3,2,1,0,0,0,0,1.24,0,0,0,0,1.24,0,,
,0,0,1,0,1,0,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1.35714285714286,0,1.35714285714286,0,0,0,,,,
,0,0,0,0,0,0,11,1,1,0,0,0,0,2,3,0,1,0,0,0,0,0,1.47826086956522,0,1.47826086956522,0,0,0,,,,
,0,0,0,0,7,0,0,5,7,0,0,1,0,0,1,1,1,0,0,0,0,0,1.17777777777778,0,1.17777777777778,0,0,0,,,,
,5,0,22,2,3,0,0,4,4,0,0,0,0,0,3,2,1,0,0,0,0,0,1.19354838709677,0,1.19354838709677,0,0,0,,,,
,0,1,22,0,2,0,0,5,5,0,0,0,0,0,3,0,1,0,0,0,0,0,1.03389830508475,0,1.03389830508475,0,0,0,,,,
,0,2,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.06666666666667,0,1.06666666666667,0,0,1.06666666666667,,,,
,1,0,22,1,2,2,0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1.26666666666667,0,1.26666666666667,0,0,0,,,,
, events and to actually put my own events on n see people be genuinely excited for it is the maddest feeling ever 🙌🏼 makes all the hard work soooo worth it,0,60,21,0,1,0,0,5,7,0,0,0,0,0,5,2,1,0,0,0,0,1.05084745762712,2.10169491525424,0,1.05084745762712,2.10169491525424,1.05084745762712,0,,,
,0,0,20,0,4,0,0,2,2,0,0,1,0,0,4,0,1,0,0,0,0,0,1.31818181818182,0,2.63636363636364,1.31818181818182,0,0,,,,
,1,0,19,7,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1.42857142857143,0,1.42857142857143,0,0,0,,,,
,10,0,19,1,1,0,0,6,6,0,0,0,0,0,4,0,1,0,0,0,0,0,1.18518518518519,0,1.18518518518519,0,0,0,,,,
,0,0,19,0,4,2,0,3,6,0,0,1,0,0,1,2,1,0,0,0,0,0,1.18604651162791,0,1.18604651162791,1.18604651162791,0,0,,,,
,0,0,23,0,2,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1.08695652173913,0,1.08695652173913,0,0,0,,,,
,0,5,22,0,0,0,0,4,5,0,0,0,0,0,1,1,1,0,0,0,1,0,1.05,0,2.1,0,0,1.05,,,,
,11355,0,19,1,8,6,0,4,5,0,0,0,0,0,1,3,1,0,0,0,1,0,1.3125,0,1.3125,0,0,0,,,,
,0,0,15,0,4,0,0,6,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.12,0,2.24,0,0,0,,,,
,0,0,14,0,2,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1.15789473684211,0,1.15789473684211,0,0,0,,,,
,0,1,13,0,6,0,0,5,8,0,0,0,0,0,2,4,1,0,0,0,1,0,1.23255813953488,0,1.23255813953488,1.23255813953488,0,0,,,,
,0,5,13,0,2,0,1,6,6,0,0,0,0,0,1,0,1,0,0,0,1,0,2.26315789473684,0,2.26315789473684,0,0,0,,,,
,0,0,10,0,0,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.3,0,1.3,0,0,0,,,,
,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,4,4,0,1,0,0,3,4,0,0,0,0,0,1,0,1,0,0,0,1,0,1.1875,0,1.1875,0,0,0,,,,
,2,0,4,1,1,0,1,7,7,0,0,0,0,0,1,1,1,0,0,0,1,0,1.22222222222222,0,2.44444444444444,2.44444444444444,0,0,,,,
,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,,,,
,0,0,1,1,7,0,0,8,9,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,3511,0,23,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,0,1,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,19,23,0,3,0,0,3,6,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,301,0,23,1,1,0,0,3,4,0,0,0,0,0,2,1,1,0,0,0,1,0,1.22448979591837,0,1.22448979591837,0,0,0,,,,
,0,0,23,0,2,3,0,5,7,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,5,1,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1.19354838709677,1.19354838709677,0,0,,,,
,0,0,23,1,0,0,0,4,4,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
